date,atm_id,opening_balance,withdrawals,deposits,closing_balance,replenished,replenishment_amount,cash_utilization_rate,predicted_runout_days
2025-08-13,ATM-00024,5700317,2148379,0,3551938,False,0,49,1
2025-08-14,ATM-00024,3551938,2367164,0,6553096,True,5368321,6,2
2025-08-15,ATM-00024,6553096,1478481,0,5074615,False,0,27,3
2025-08-16,ATM-00024,5074615,1355153,0,3719462,False,0,46,2
2025-08-17,ATM-00024,3719462,1735108,0,1984354,False,0,71,1
2025-08-18,ATM-00024,1984354,2192670,0,6200289,True,6408604,11,2
2025-08-19,ATM-00024,6200289,1024358,0,5175931,False,0,26,5
2025-08-20,ATM-00024,5175931,1721678,0,3454253,False,0,50,2
2025-08-21,ATM-00024,3454253,1426229,0,2028024,False,0,71,1
2025-08-22,ATM-00024,2028024,2928280,0,6167766,True,7068022,11,2
2025-08-23,ATM-00024,6167766,2361403,0,3806363,False,0,45,1
2025-08-24,ATM-00024,3806363,1415084,0,2391279,False,0,65,1
2025-08-25,ATM-00024,2391279,2117389,0,6164255,True,5890364,11,2
2025-08-26,ATM-00024,6164255,2147066,0,4017189,False,0,42,1
2025-08-27,ATM-00024,4017189,2634157,0,5994216,True,4611184,14,2
2025-08-28,ATM-00024,5994216,2199168,0,3795048,False,0,45,1
2025-08-29,ATM-00024,3795048,2133841,0,1661207,False,0,76,0
2025-08-30,ATM-00024,1661207,2989263,0,6215493,True,7543549,11,2
2025-08-31,ATM-00024,6215493,2932949,0,3282544,False,0,53,1
2025-09-01,ATM-00024,3282544,2753003,0,6256511,True,5726969,10,2
2025-09-02,ATM-00024,6256511,1627350,0,4629161,False,0,33,2
2025-09-03,ATM-00024,4629161,2212838,0,2416323,False,0,65,1
2025-09-04,ATM-00024,2416323,1054979,0,6364252,True,5002907,9,6
2025-09-05,ATM-00024,6364252,2398315,0,3965937,False,0,43,1
2025-09-06,ATM-00024,3965937,2699158,0,6356671,True,5089891,9,2
2025-09-07,ATM-00024,6356671,1328403,0,5028268,False,0,28,3
2025-09-08,ATM-00024,5028268,1699021,0,3329247,False,0,52,1
2025-09-09,ATM-00024,3329247,1383310,0,1945937,False,0,72,1
2025-09-10,ATM-00024,1945937,1797331,0,6539746,True,6391140,6,3
2025-09-11,ATM-00024,6539746,2028679,0,4511067,False,0,35,2
2025-09-12,ATM-00024,4511067,2442163,0,2068904,False,0,70,0
2025-09-13,ATM-00024,2068904,1360122,0,6040735,True,5331953,13,4
2025-09-14,ATM-00024,6040735,2381937,0,3658798,False,0,47,1
2025-09-15,ATM-00024,3658798,1865731,0,1793067,False,0,74,0
2025-09-16,ATM-00024,1793067,1359685,0,6544245,True,6110862,6,4
2025-09-17,ATM-00024,6544245,2822144,0,3722101,False,0,46,1
2025-09-18,ATM-00024,3722101,1964280,0,1757821,False,0,74,0
2025-09-19,ATM-00024,1757821,2994887,0,6171845,True,7408911,11,2
2025-09-20,ATM-00024,6171845,1330205,0,4841640,False,0,30,3
2025-09-21,ATM-00024,4841640,2794729,0,2046911,False,0,70,0
2025-09-22,ATM-00024,2046911,1725222,0,6002156,True,5680467,14,3
2025-09-23,ATM-00024,6002156,1141061,0,4861095,False,0,30,4
2025-09-24,ATM-00024,4861095,2547771,0,2313324,False,0,66,0
2025-09-25,ATM-00024,2313324,2469389,0,6442671,True,6598735,7,2
2025-09-26,ATM-00024,6442671,2650783,0,3791888,False,0,45,1
2025-09-27,ATM-00024,3791888,2465434,0,6038699,True,4712245,13,2
2025-09-28,ATM-00024,6038699,1114136,0,4924563,False,0,29,4
2025-09-29,ATM-00024,4924563,2656973,0,2267590,False,0,67,0
2025-09-30,ATM-00024,2267590,2538492,0,6644517,True,6915418,5,2
2025-10-01,ATM-00024,6644517,2116609,0,4527908,False,0,35,2
2025-10-02,ATM-00024,4527908,2202597,0,2325311,False,0,66,1
2025-10-03,ATM-00024,2325311,2020811,0,6540369,True,6235869,6,3
2025-10-04,ATM-00024,6540369,2006461,0,4533908,False,0,35,2
2025-10-05,ATM-00024,4533908,2289522,0,2244386,False,0,67,0
2025-10-06,ATM-00024,2244386,1553765,0,6347851,True,5657229,9,4
2025-10-07,ATM-00024,6347851,918460,0,5429391,False,0,22,5
2025-10-08,ATM-00024,5429391,1560440,0,3868951,False,0,44,2
2025-10-09,ATM-00024,3868951,1053627,0,2815324,False,0,59,2
2025-10-10,ATM-00024,2815324,2013544,0,5996779,True,5194999,14,2
2025-10-11,ATM-00024,5996779,2536574,0,3460205,False,0,50,1
2025-10-12,ATM-00024,3460205,1889734,0,1570471,False,0,77,0
2025-10-13,ATM-00024,1570471,2562400,0,6051364,True,7043292,13,2
2025-10-14,ATM-00024,6051364,1603999,0,4447365,False,0,36,2
2025-10-15,ATM-00024,4447365,2275318,0,2172047,False,0,68,0
2025-10-16,ATM-00024,2172047,2462033,0,6411637,True,6701623,8,2
2025-10-17,ATM-00024,6411637,1723555,0,4688082,False,0,33,2
2025-10-18,ATM-00024,4688082,1365424,0,3322658,False,0,52,2
2025-10-19,ATM-00024,3322658,971945,0,2350713,False,0,66,2
2025-10-20,ATM-00024,2350713,1426063,0,6600362,True,5675712,5,4
2025-10-21,ATM-00024,6600362,2963498,0,3636864,False,0,48,1
2025-10-22,ATM-00024,3636864,990022,0,2646842,False,0,62,2
2025-10-23,ATM-00024,2646842,2734302,0,6116994,True,6204453,12,2
2025-10-24,ATM-00024,6116994,2198102,0,3918892,False,0,44,1
2025-10-25,ATM-00024,3918892,2840096,0,6618581,True,5539785,5,2
2025-10-26,ATM-00024,6618581,941718,0,5676863,False,0,18,6
2025-10-27,ATM-00024,5676863,2378321,0,3298542,False,0,52,1
2025-10-28,ATM-00024,3298542,2472964,0,6140367,True,5314788,12,2
2025-10-29,ATM-00024,6140367,1141951,0,4998416,False,0,28,4
2025-05-03,ATM-00025,4500000,1684597,0,2815403,False,0,43,1
2025-05-04,ATM-00025,2815403,2156401,0,4637759,True,3978757,7,2
2025-05-05,ATM-00025,4637759,1732978,0,2904781,False,0,41,1
2025-05-06,ATM-00025,2904781,2087236,0,4256349,True,3438803,14,2
2025-05-07,ATM-00025,4256349,2176811,0,2079538,False,0,58,0
2025-05-08,ATM-00025,2079538,1147655,0,4730011,True,3798128,5,4
2025-05-09,ATM-00025,4730011,910109,0,3819902,False,0,23,4
2025-05-10,ATM-00025,3819902,2331126,0,1488776,False,0,70,0
2025-05-11,ATM-00025,1488776,1057789,0,4400175,True,3969187,11,4
2025-05-12,ATM-00025,4400175,2541442,0,1858733,False,0,62,0
2025-05-13,ATM-00025,1858733,2741262,0,4301490,True,5184019,13,1
2025-05-14,ATM-00025,4301490,1552253,0,2749237,False,0,45,1
2025-05-15,ATM-00025,2749237,1009161,0,1740076,False,0,65,1
2025-05-16,ATM-00025,1740076,2994286,0,4570004,True,5824214,8,1
2025-05-17,ATM-00025,4570004,1947985,0,2622019,False,0,47,1
2025-05-18,ATM-00025,2622019,925916,0,1696103,False,0,66,1
2025-05-19,ATM-00025,1696103,1357987,0,4704580,True,4366464,5,3
2025-05-20,ATM-00025,4704580,2264132,0,2440448,False,0,51,1
2025-05-21,ATM-00025,2440448,2610658,0,4548554,True,4718763,9,1
2025-05-22,ATM-00025,4548554,2541895,0,2006659,False,0,59,0
2025-05-23,ATM-00025,2006659,2364008,0,4721411,True,5078759,5,1
2025-05-24,ATM-00025,4721411,2520133,0,2201278,False,0,55,0
2025-05-25,ATM-00025,2201278,1562211,0,4623301,True,3984234,7,2
2025-05-26,ATM-00025,4623301,1617010,0,3006291,False,0,39,1
2025-05-27,ATM-00025,3006291,838731,0,2167560,False,0,56,2
2025-05-28,ATM-00025,2167560,1042535,0,1125025,False,0,77,1
2025-05-29,ATM-00025,1125025,2372634,0,4458366,True,5705975,10,1
2025-05-30,ATM-00025,4458366,2799483,0,1658883,False,0,66,0
2025-05-31,ATM-00025,1658883,800224,0,4548118,True,3689458,9,5
2025-06-01,ATM-00025,4548118,1738434,0,2809684,False,0,43,1
2025-06-02,ATM-00025,2809684,1754260,0,1055424,False,0,78,0
2025-06-03,ATM-00025,1055424,1134466,0,4365104,True,4444146,12,3
2025-06-04,ATM-00025,4365104,1095206,0,3269898,False,0,34,2
2025-06-05,ATM-00025,3269898,2081471,0,1188427,False,0,76,0
2025-06-06,ATM-00025,1188427,1799025,0,4422770,True,5033368,11,2
2025-06-07,ATM-00025,4422770,2546855,0,1875915,False,0,62,0
2025-06-08,ATM-00025,1875915,2054090,0,4556700,True,4734874,8,2
2025-06-09,ATM-00025,4556700,2932286,0,1624414,False,0,67,0
2025-06-10,ATM-00025,1624414,1528018,0,4619330,True,4522934,7,3
2025-06-11,ATM-00025,4619330,1920688,0,2698642,False,0,46,1
2025-06-12,ATM-00025,2698642,1344948,0,1353694,False,0,72,1
2025-06-13,ATM-00025,1353694,2763470,0,4711056,True,6120831,5,1
2025-06-14,ATM-00025,4711056,1564224,0,3146832,False,0,37,2
2025-06-15,ATM-00025,3146832,2776849,0,4694833,True,4324850,6,1
2025-06-16,ATM-00025,4694833,1779696,0,2915137,False,0,41,1
2025-06-17,ATM-00025,2915137,1257867,0,1657270,False,0,66,1
2025-06-18,ATM-00025,1657270,1588549,0,4635311,True,4566590,7,2
2025-06-19,ATM-00025,4635311,2683159,0,1952152,False,0,60,0
2025-06-20,ATM-00025,1952152,1601260,0,4306728,True,3955835,13,2
2025-06-21,ATM-00025,4306728,2898037,0,1408691,False,0,71,0
2025-06-22,ATM-00025,1408691,1518020,0,4633051,True,4742379,7,3
2025-06-23,ATM-00025,4633051,1560423,0,3072628,False,0,38,1
2025-06-24,ATM-00025,3072628,2656580,0,4620943,True,4204895,7,1
2025-06-25,ATM-00025,4620943,2513464,0,2107479,False,0,57,0
2025-06-26,ATM-00025,2107479,1305697,0,4273165,True,3471382,14,3
2025-06-27,ATM-00025,4273165,2574810,0,1698355,False,0,66,0
2025-06-28,ATM-00025,1698355,1452217,0,4525518,True,4279379,9,3
2025-06-29,ATM-00025,4525518,2752135,0,1773383,False,0,64,0
2025-06-30,ATM-00025,1773383,2890046,0,4392224,True,5508887,12,1
2025-07-01,ATM-00025,4392224,2927685,0,1464539,False,0,70,0
2025-07-02,ATM-00025,1464539,2142876,0,4544780,True,5223116,9,2
2025-07-03,ATM-00025,4544780,1806874,0,2737906,False,0,45,1
2025-07-04,ATM-00025,2737906,2859829,0,4429419,True,4551341,11,1
2025-07-05,ATM-00025,4429419,1651421,0,2777998,False,0,44,1
2025-07-06,ATM-00025,2777998,2197270,0,4364431,True,3783703,12,1
2025-07-07,ATM-00025,4364431,889809,0,3474622,False,0,30,3
2025-07-08,ATM-00025,3474622,1157103,0,2317519,False,0,53,2
2025-07-09,ATM-00025,2317519,1244958,0,1072561,False,0,78,0
2025-07-10,ATM-00025,1072561,833606,0,4318955,True,4079999,13,5
2025-07-11,ATM-00025,4318955,2133678,0,2185277,False,0,56,1
2025-07-12,ATM-00025,2185277,2375104,0,4536179,True,4726006,9,1
2025-07-13,ATM-00025,4536179,806201,0,3729978,False,0,25,4
2025-07-14,ATM-00025,3729978,1909284,0,1820694,False,0,63,0
2025-07-15,ATM-00025,1820694,924103,0,4334284,True,3437693,13,4
2025-07-16,ATM-00025,4334284,1202105,0,3132179,False,0,37,2
2025-07-17,ATM-00025,3132179,2592348,0,4507420,True,3967588,9,1
2025-07-18,ATM-00025,4507420,1666212,0,2841208,False,0,43,1
2025-07-19,ATM-00025,2841208,2520000,0,4531871,True,4210663,9,1
2025-07-20,ATM-00025,4531871,1209136,0,3322735,False,0,33,2
2025-07-21,ATM-00025,3322735,2303209,0,1019526,False,0,79,0
2025-07-22,ATM-00025,1019526,2745301,0,4547065,True,6272839,9,1
2025-07-23,ATM-00025,4547065,1369204,0,3177861,False,0,36,2
2025-07-24,ATM-00025,3177861,1972676,0,1205185,False,0,75,0
2025-07-25,ATM-00025,1205185,2302722,0,4727027,True,5824564,5,2
2025-07-26,ATM-00025,4727027,2381375,0,2345652,False,0,53,0
2025-07-27,ATM-00025,2345652,2779404,0,4334355,True,4768106,13,1
2025-07-28,ATM-00025,4334355,2400910,0,1933445,False,0,61,0
2025-07-29,ATM-00025,1933445,2020220,0,4453241,True,4540016,10,2
2025-07-30,ATM-00025,4453241,1066362,0,3386879,False,0,32,3
2025-07-31,ATM-00025,3386879,2462175,0,4664380,True,3739675,6,1
2025-08-01,ATM-00025,4664380,2143590,0,2520790,False,0,49,1
2025-08-02,ATM-00025,2520790,2409636,0,4328104,True,4216950,13,1
2025-08-03,ATM-00025,4328104,2262955,0,2065149,False,0,58,0
2025-08-04,ATM-00025,2065149,2573100,0,4670674,True,5178624,6,1
2025-08-05,ATM-00025,4670674,2757570,0,1913104,False,0,61,0
2025-08-06,ATM-00025,1913104,828291,0,1084813,False,0,78,1
2025-08-07,ATM-00025,1084813,2173269,0,4435254,True,5523710,11,2
2025-08-08,ATM-00025,4435254,2585876,0,1849378,False,0,63,0
2025-08-09,ATM-00025,1849378,2963445,0,4300035,True,5414101,13,1
2025-08-10,ATM-00025,4300035,1582281,0,2717754,False,0,45,1
2025-08-11,ATM-00025,2717754,1135222,0,1582532,False,0,68,1
2025-08-12,ATM-00025,1582532,1109115,0,4680046,True,4206629,6,4
2025-08-13,ATM-00025,4680046,1482668,0,3197378,False,0,36,2
2025-08-14,ATM-00025,3197378,2595454,0,4545126,True,3943201,9,1
2025-08-15,ATM-00025,4545126,1760201,0,2784925,False,0,44,1
2025-08-16,ATM-00025,2784925,1788870,0,4427840,True,3431785,11,2
2025-08-17,ATM-00025,4427840,945992,0,3481848,False,0,30,3
2025-08-18,ATM-00025,3481848,936261,0,2545587,False,0,49,2
2025-08-19,ATM-00025,2545587,2701015,0,4271509,True,4426936,14,1
2025-08-20,ATM-00025,4271509,2563889,0,1707620,False,0,65,0
2025-08-21,ATM-00025,1707620,1455212,0,4591734,True,4339325,8,3
2025-08-22,ATM-00025,4591734,2542105,0,2049629,False,0,59,0
2025-08-23,ATM-00025,2049629,2495155,0,4702491,True,5148017,5,1
2025-08-24,ATM-00025,4702491,2843408,0,1859083,False,0,62,0
2025-08-25,ATM-00025,1859083,1506662,0,4549456,True,4197034,9,3
2025-08-26,ATM-00025,4549456,1256808,0,3292648,False,0,34,2
2025-08-27,ATM-00025,3292648,2014201,0,1278447,False,0,74,0
2025-08-28,ATM-00025,1278447,1348332,0,4475194,True,4545079,10,3
2025-08-29,ATM-00025,4475194,899477,0,3575717,False,0,28,3
2025-08-30,ATM-00025,3575717,1492651,0,2083066,False,0,58,1
2025-08-31,ATM-00025,2083066,2775826,0,4464869,True,5157628,10,1
2025-09-01,ATM-00025,4464869,1512689,0,2952180,False,0,40,1
2025-09-02,ATM-00025,2952180,938123,0,2014057,False,0,59,2
2025-09-03,ATM-00025,2014057,1500782,0,4714499,True,4201224,5,3
2025-09-04,ATM-00025,4714499,2896276,0,1818223,False,0,63,0
2025-09-05,ATM-00025,1818223,2865529,0,4388353,True,5435659,12,1
2025-09-06,ATM-00025,4388353,1571971,0,2816382,False,0,43,1
2025-09-07,ATM-00025,2816382,1917429,0,4304542,True,3405588,13,2
2025-09-08,ATM-00025,4304542,1387716,0,2916826,False,0,41,2
2025-09-09,ATM-00025,2916826,2160181,0,4643740,True,3887094,7,2
2025-09-10,ATM-00025,4643740,1513922,0,3129818,False,0,37,2
2025-09-11,ATM-00025,3129818,2910528,0,4568654,True,4349364,8,1
2025-09-12,ATM-00025,4568654,1510350,0,3058304,False,0,38,2
2025-09-13,ATM-00025,3058304,2456846,0,4304433,True,3702975,13,1
2025-09-14,ATM-00025,4304433,1895382,0,2409051,False,0,51,1
2025-09-15,ATM-00025,2409051,2696313,0,4398071,True,4685332,12,1
2025-09-16,ATM-00025,4398071,2080453,0,2317618,False,0,53,1
2025-09-17,ATM-00025,2317618,2097780,0,4509104,True,4289266,9,2
2025-09-18,ATM-00025,4509104,1901834,0,2607270,False,0,47,1
2025-09-19,ATM-00025,2607270,1998707,0,4555248,True,3946684,8,2
2025-09-20,ATM-00025,4555248,2877565,0,1677683,False,0,66,0
2025-09-21,ATM-00025,1677683,2951626,0,4521350,True,5795293,9,1
2025-09-22,ATM-00025,4521350,2433344,0,2088006,False,0,58,0
2025-09-23,ATM-00025,2088006,2517174,0,4491942,True,4921110,10,1
2025-09-24,ATM-00025,4491942,2891960,0,1599982,False,0,68,0
2025-09-25,ATM-00025,1599982,1825166,0,4583587,True,4808770,8,2
2025-09-26,ATM-00025,4583587,1303592,0,3279995,False,0,34,2
2025-09-27,ATM-00025,3279995,1919130,0,1360865,False,0,72,0
2025-09-28,ATM-00025,1360865,1906550,0,4691371,True,5237055,6,2
2025-09-29,ATM-00025,4691371,2176708,0,2514663,False,0,49,1
2025-09-30,ATM-00025,2514663,1959585,0,4544946,True,3989868,9,2
2025-10-01,ATM-00025,4544946,2157978,0,2386968,False,0,52,1
2025-10-02,ATM-00025,2386968,2924039,0,4322794,True,4859864,13,1
2025-10-03,ATM-00025,4322794,1096450,0,3226344,False,0,35,2
2025-10-04,ATM-00025,3226344,1545935,0,1680409,False,0,66,1
2025-10-05,ATM-00025,1680409,2781294,0,4663901,True,5764785,6,1
2025-10-06,ATM-00025,4663901,1269094,0,3394807,False,0,32,2
2025-10-07,ATM-00025,3394807,2012119,0,1382688,False,0,72,0
2025-10-08,ATM-00025,1382688,2054366,0,4693225,True,5364903,6,2
2025-10-09,ATM-00025,4693225,2191997,0,2501228,False,0,49,1
2025-10-10,ATM-00025,2501228,2746579,0,4550761,True,4796111,8,1
2025-10-11,ATM-00025,4550761,1703846,0,2846915,False,0,43,1
2025-10-12,ATM-00025,2846915,1670416,0,1176499,False,0,76,0
2025-10-13,ATM-00025,1176499,2881968,0,4335364,True,6040833,13,1
2025-10-14,ATM-00025,4335364,1083449,0,3251915,False,0,34,3
2025-10-15,ATM-00025,3251915,1039396,0,2212519,False,0,55,2
2025-10-16,ATM-00025,2212519,2165232,0,4493300,True,4446012,10,2
2025-10-17,ATM-00025,4493300,2066135,0,2427165,False,0,51,1
2025-10-18,ATM-00025,2427165,1112939,0,1314226,False,0,73,1
2025-10-19,ATM-00025,1314226,2950176,0,4603684,True,6239634,7,1
2025-10-20,ATM-00025,4603684,898792,0,3704892,False,0,25,4
2025-10-21,ATM-00025,3704892,1762278,0,1942614,False,0,61,1
2025-10-22,ATM-00025,1942614,2336259,0,4479305,True,4872949,10,1
2025-10-23,ATM-00025,4479305,1751880,0,2727425,False,0,45,1
2025-10-24,ATM-00025,2727425,1385214,0,1342211,False,0,73,0
2025-10-25,ATM-00025,1342211,1996643,0,4633554,True,5287985,7,2
2025-10-26,ATM-00025,4633554,1375578,0,3257976,False,0,34,2
2025-10-27,ATM-00025,3257976,1320747,0,1937229,False,0,61,1
2025-10-28,ATM-00025,1937229,1400317,0,4519261,True,3982348,9,3
2025-10-29,ATM-00025,4519261,969960,0,3549301,False,0,29,3
2025-05-03,ATM-00026,6300000,1005401,0,5294599,False,0,24,5
2025-05-04,ATM-00026,5294599,1361273,0,3933326,False,0,43,2
2025-05-05,ATM-00026,3933326,1698120,0,2235206,False,0,68,1
2025-05-06,ATM-00026,2235206,1364839,0,5954752,True,5084385,14,4
2025-05-07,ATM-00026,5954752,1510987,0,4443765,False,0,36,2
2025-05-08,ATM-00026,4443765,2910292,0,1533473,False,0,78,0
2025-05-09,ATM-00026,1533473,1529722,0,6034469,True,6030717,13,3
2025-05-10,ATM-00026,6034469,1199084,0,4835385,False,0,30,4
2025-05-11,ATM-00026,4835385,1598142,0,3237243,False,0,53,2
2025-05-12,ATM-00026,3237243,1268131,0,1969112,False,0,71,1
2025-05-13,ATM-00026,1969112,1776095,0,6133345,True,5940327,12,3
2025-05-14,ATM-00026,6133345,2023113,0,4110232,False,0,41,2
2025-05-15,ATM-00026,4110232,2638628,0,1471604,False,0,78,0
2025-05-16,ATM-00026,1471604,2558088,0,6062088,True,7148572,13,2
2025-05-17,ATM-00026,6062088,1831294,0,4230794,False,0,39,2
2025-05-18,ATM-00026,4230794,1303581,0,2927213,False,0,58,2
2025-05-19,ATM-00026,2927213,2593001,0,6255926,True,5921713,10,2
2025-05-20,ATM-00026,6255926,2388549,0,3867377,False,0,44,1
2025-05-21,ATM-00026,3867377,1559651,0,2307726,False,0,67,1
2025-05-22,ATM-00026,2307726,897032,0,1410694,False,0,79,1
2025-05-23,ATM-00026,1410694,1897695,0,6411223,True,6898224,8,3
2025-05-24,ATM-00026,6411223,2351294,0,4059929,False,0,42,1
2025-05-25,ATM-00026,4059929,824466,0,3235463,False,0,53,3
2025-05-26,ATM-00026,3235463,2581609,0,6278615,True,5624761,10,2
2025-05-27,ATM-00026,6278615,2696917,0,3581698,False,0,48,1
2025-05-28,ATM-00026,3581698,2706210,0,6433506,True,5558017,8,2
2025-05-29,ATM-00026,6433506,2391743,0,4041763,False,0,42,1
2025-05-30,ATM-00026,4041763,1193397,0,2848366,False,0,59,2
2025-05-31,ATM-00026,2848366,1762230,0,6171377,True,5085240,11,3
2025-06-01,ATM-00026,6171377,1105814,0,5065563,False,0,27,4
2025-06-02,ATM-00026,5065563,1532903,0,3532660,False,0,49,2
2025-06-03,ATM-00026,3532660,2202996,0,6355419,True,5025755,9,2
2025-06-04,ATM-00026,6355419,2428147,0,3927272,False,0,43,1
2025-06-05,ATM-00026,3927272,1991627,0,1935645,False,0,72,0
2025-06-06,ATM-00026,1935645,1971985,0,6175832,True,6212172,11,3
2025-06-07,ATM-00026,6175832,2516590,0,3659242,False,0,47,1
2025-06-08,ATM-00026,3659242,1608489,0,2050753,False,0,70,1
2025-06-09,ATM-00026,2050753,2572868,0,6119100,True,6641215,12,2
2025-06-10,ATM-00026,6119100,1332829,0,4786271,False,0,31,3
2025-06-11,ATM-00026,4786271,1495555,0,3290716,False,0,52,2
2025-06-12,ATM-00026,3290716,2355959,0,6027774,True,5093017,13,2
2025-06-13,ATM-00026,6027774,1464926,0,4562848,False,0,34,3
2025-06-14,ATM-00026,4562848,2879483,0,1683365,False,0,75,0
2025-06-15,ATM-00026,1683365,2910395,0,6242078,True,7469107,10,2
2025-06-16,ATM-00026,6242078,939795,0,5302283,False,0,24,5
2025-06-17,ATM-00026,5302283,1502129,0,3800154,False,0,45,2
2025-06-18,ATM-00026,3800154,1349128,0,2451026,False,0,64,1
2025-06-19,ATM-00026,2451026,1339737,0,6516267,True,5404977,6,4
2025-06-20,ATM-00026,6516267,1217816,0,5298451,False,0,24,4
2025-06-21,ATM-00026,5298451,2878121,0,2420330,False,0,65,0
2025-06-22,ATM-00026,2420330,2658752,0,6067304,True,6305725,13,2
2025-06-23,ATM-00026,6067304,2978219,0,3089085,False,0,55,1
2025-06-24,ATM-00026,3089085,2187984,0,6542946,True,5641845,6,2
2025-06-25,ATM-00026,6542946,1559802,0,4983144,False,0,28,3
2025-06-26,ATM-00026,4983144,876411,0,4106733,False,0,41,4
2025-06-27,ATM-00026,4106733,2073198,0,2033535,False,0,70,0
2025-06-28,ATM-00026,2033535,1185549,0,6038650,True,5190663,13,5
2025-06-29,ATM-00026,6038650,1442266,0,4596384,False,0,34,3
2025-06-30,ATM-00026,4596384,2669502,0,1926882,False,0,72,0
2025-07-01,ATM-00026,1926882,2791442,0,6346941,True,7211501,9,2
2025-07-02,ATM-00026,6346941,2482351,0,3864590,False,0,44,1
2025-07-03,ATM-00026,3864590,2543896,0,6363015,True,5042320,9,2
2025-07-04,ATM-00026,6363015,1916808,0,4446207,False,0,36,2
2025-07-05,ATM-00026,4446207,1680440,0,2765767,False,0,60,1
2025-07-06,ATM-00026,2765767,841154,0,1924613,False,0,72,2
2025-07-07,ATM-00026,1924613,1716690,0,6252672,True,6044749,10,3
2025-07-08,ATM-00026,6252672,2360930,0,3891742,False,0,44,1
2025-07-09,ATM-00026,3891742,1435379,0,2456363,False,0,64,1
2025-07-10,ATM-00026,2456363,2526937,0,6246059,True,6316633,10,2
2025-07-11,ATM-00026,6246059,2929961,0,3316098,False,0,52,1
2025-07-12,ATM-00026,3316098,2500578,0,6100777,True,5285256,12,2
2025-07-13,ATM-00026,6100777,2331790,0,3768987,False,0,46,1
2025-07-14,ATM-00026,3768987,1980352,0,1788635,False,0,74,0
2025-07-15,ATM-00026,1788635,1456090,0,6040343,True,5707797,13,4
2025-07-16,ATM-00026,6040343,2329687,0,3710656,False,0,46,1
2025-07-17,ATM-00026,3710656,1323722,0,2386934,False,0,65,1
2025-07-18,ATM-00026,2386934,2683518,0,6035525,True,6332108,13,2
2025-07-19,ATM-00026,6035525,1062142,0,4973383,False,0,28,4
2025-07-20,ATM-00026,4973383,1651012,0,3322371,False,0,52,2
2025-07-21,ATM-00026,3322371,2425468,0,6486319,True,5589415,7,2
2025-07-22,ATM-00026,6486319,1735948,0,4750371,False,0,32,2
2025-07-23,ATM-00026,4750371,1518306,0,3232065,False,0,53,2
2025-07-24,ATM-00026,3232065,1269601,0,1962464,False,0,71,1
2025-07-25,ATM-00026,1962464,1383280,0,6628875,True,6049691,5,4
2025-07-26,ATM-00026,6628875,2633655,0,3995220,False,0,42,1
2025-07-27,ATM-00026,3995220,2841438,0,6399986,True,5246204,8,2
2025-07-28,ATM-00026,6399986,2439692,0,3960294,False,0,43,1
2025-07-29,ATM-00026,3960294,2232601,0,1727693,False,0,75,0
2025-07-30,ATM-00026,1727693,1455658,0,5986764,True,5714729,14,4
2025-07-31,ATM-00026,5986764,1831376,0,4155388,False,0,40,2
2025-08-01,ATM-00026,4155388,1596239,0,2559149,False,0,63,1
2025-08-02,ATM-00026,2559149,1174396,0,6601989,True,5217235,5,5
2025-08-03,ATM-00026,6601989,850761,0,5751228,False,0,17,6
2025-08-04,ATM-00026,5751228,2379604,0,3371624,False,0,51,1
