event_id,atm_id,issue_type,error_code,description,severity,reported_at,resolved_at,resolution_time_minutes,engineer_id,parts_replaced,cost_naira,preventive
MAINT-1747551491-1132,ATM-00073,cash_dispenser,C0047,Cassette misfeed,high,2025-05-18T07:58:11.156876,2025-05-18T08:52:11.156876,54,ENG-029,[],79159,False
MAINT-1747551491-2007,ATM-00074,cash_dispenser,20002,Low cash warning,low,2025-05-18T07:58:11.156876,2025-05-18T09:53:11.156876,115,ENG-015,"[""Cash cassette""]",128042,False
MAINT-1747551491-9795,ATM-00077,printer,20013,Receipt paper empty,medium,2025-05-18T07:58:11.156876,2025-05-18T07:58:11.156876,0,ENG-001,[],169352,False
MAINT-1747551491-9918,ATM-00090,printer,20014,Printer jam,medium,2025-05-18T07:58:11.156876,2025-05-18T08:09:11.156876,11,ENG-006,[],233513,False
MAINT-1747551491-1116,ATM-00091,printer,20014,Printer jam,medium,2025-05-18T07:58:11.156876,2025-05-18T08:53:11.156876,55,ENG-021,[],99346,True
MAINT-1747551491-8052,ATM-00099,printer,20013,Receipt paper empty,medium,2025-05-18T07:58:11.156876,2025-05-18T08:06:11.156876,8,ENG-023,"[""Receipt printer""]",184314,False
MAINT-1747465091-9255,ATM-00005,network,D1500,Connection timeout,high,2025-05-17T07:58:11.156876,2025-05-17T09:21:11.156876,83,ENG-010,[],206762,False
MAINT-1747465091-7363,ATM-00009,printer,20014,Printer jam,medium,2025-05-17T07:58:11.156876,2025-05-17T08:22:11.156876,24,ENG-012,"[""Cash cassette""]",61163,False
MAINT-1747465091-5355,ATM-00016,card_reader,90001,Card reader malfunction,high,2025-05-17T07:58:11.156876,2025-05-17T09:22:11.156876,84,ENG-017,[],33451,True
MAINT-1747465091-2485,ATM-00020,printer,20013,Receipt paper empty,medium,2025-05-17T07:58:11.156876,2025-05-17T08:38:11.156876,40,ENG-012,"[""Receipt printer""]",36091,True
MAINT-1747465091-6963,ATM-00021,cash_dispenser,20002,Low cash warning,low,2025-05-17T07:58:11.156876,2025-05-17T10:15:11.156876,137,ENG-029,[],115389,False
MAINT-1747465091-9964,ATM-00026,network,D1500,Connection timeout,high,2025-05-17T07:58:11.156876,2025-05-17T09:17:11.156876,79,ENG-020,[],119558,False
MAINT-1747465091-9516,ATM-00027,printer,20014,Printer jam,medium,2025-05-17T07:58:11.156876,2025-05-17T08:48:11.156876,50,ENG-010,"[""Card reader""]",198707,False
MAINT-1747465091-5382,ATM-00036,cash_dispenser,20001,Unable to load cassette,medium,2025-05-17T07:58:11.156876,2025-05-17T08:47:11.156876,49,ENG-021,"[""Cash cassette""]",231249,False
MAINT-1747465091-9567,ATM-00052,network,D1500,Connection timeout,high,2025-05-17T07:58:11.156876,2025-05-17T09:41:11.156876,103,ENG-008,[],223999,True
MAINT-1747465091-7226,ATM-00057,card_reader,90001,Card reader malfunction,high,2025-05-17T07:58:11.156876,2025-05-17T09:08:11.156876,70,ENG-005,"[""Card reader""]",31685,False
MAINT-1747465091-5038,ATM-00074,cash_dispenser,20001,Unable to load cassette,medium,2025-05-17T07:58:11.156876,2025-05-17T08:34:11.156876,36,ENG-022,"[""Receipt printer""]",214162,False
MAINT-1747465091-6067,ATM-00088,printer,20014,Printer jam,medium,2025-05-17T07:58:11.156876,2025-05-17T08:32:11.156876,34,ENG-010,"[""Card reader""]",15251,False
MAINT-1747465091-5081,ATM-00090,printer,20014,Printer jam,medium,2025-05-17T07:58:11.156876,2025-05-17T08:08:11.156876,10,ENG-013,[],63453,True
MAINT-1747465091-4714,ATM-00095,printer,20014,Printer jam,medium,2025-05-17T07:58:11.156876,2025-05-17T08:53:11.156876,55,ENG-015,[],123921,False
MAINT-1747378691-7179,ATM-00005,cash_dispenser,20001,Unable to load cassette,medium,2025-05-16T07:58:11.156876,2025-05-16T08:30:11.156876,32,ENG-022,"[""Cash cassette""]",244014,False
MAINT-1747378691-8987,ATM-00034,card_reader,90001,Card reader malfunction,high,2025-05-16T07:58:11.156876,2025-05-16T08:54:11.156876,56,ENG-024,[],228650,False
MAINT-1747378691-5981,ATM-00034,network,D1500,Connection timeout,high,2025-05-16T07:58:11.156876,2025-05-16T09:58:11.156876,120,ENG-015,"[""Card reader""]",51060,False
MAINT-1747378691-8021,ATM-00038,cash_dispenser,20001,Unable to load cassette,medium,2025-05-16T07:58:11.156876,2025-05-16T08:18:11.156876,20,ENG-011,"[""Receipt printer""]",58131,False
MAINT-1747378691-3945,ATM-00067,cash_dispenser,20001,Unable to load cassette,medium,2025-05-16T07:58:11.156876,2025-05-16T08:46:11.156876,48,ENG-018,"[""Cash cassette""]",78041,True
MAINT-1747378691-4406,ATM-00068,printer,20013,Receipt paper empty,medium,2025-05-16T07:58:11.156876,2025-05-16T08:24:11.156876,26,ENG-008,"[""Card reader""]",161345,False
MAINT-1747378691-7071,ATM-00069,cash_dispenser,C0047,Cassette misfeed,high,2025-05-16T07:58:11.156876,2025-05-16T08:34:11.156876,36,ENG-015,"[""Cash cassette""]",173775,True
MAINT-1747378691-5412,ATM-00072,cash_dispenser,20002,Low cash warning,low,2025-05-16T07:58:11.156876,2025-05-16T10:27:11.156876,149,ENG-029,[],249544,True
MAINT-1747378691-3017,ATM-00074,printer,20013,Receipt paper empty,medium,2025-05-16T07:58:11.156876,2025-05-16T08:25:11.156876,27,ENG-012,"[""Receipt printer""]",75504,False
MAINT-1747378691-9663,ATM-00077,cash_dispenser,20001,Unable to load cassette,medium,2025-05-16T07:58:11.156876,2025-05-16T08:26:11.156876,28,ENG-009,[],214156,True
MAINT-1747378691-4502,ATM-00082,cash_dispenser,C0047,Cassette misfeed,high,2025-05-16T07:58:11.156876,2025-05-16T08:39:11.156876,41,ENG-020,[],48413,False
MAINT-1747378691-3317,ATM-00086,printer,20014,Printer jam,medium,2025-05-16T07:58:11.156876,2025-05-16T08:09:11.156876,11,ENG-029,"[""Receipt printer""]",42954,False
MAINT-1747378691-1958,ATM-00087,cash_dispenser,20002,Low cash warning,low,2025-05-16T07:58:11.156876,2025-05-16T10:06:11.156876,128,ENG-015,"[""Card reader""]",123419,True
MAINT-1747378691-1475,ATM-00091,cash_dispenser,20002,Low cash warning,low,2025-05-16T07:58:11.156876,2025-05-16T10:22:11.156876,144,ENG-023,[],27641,False
MAINT-1747378691-3350,ATM-00091,printer,20014,Printer jam,medium,2025-05-16T07:58:11.156876,2025-05-16T08:19:11.156876,21,ENG-003,"[""Card reader""]",136309,True
MAINT-1747378691-3093,ATM-00095,cash_dispenser,C0047,Cassette misfeed,high,2025-05-16T07:58:11.156876,2025-05-16T08:33:11.156876,35,ENG-018,[],52571,False
MAINT-1747378691-5233,ATM-00095,network,D1500,Connection timeout,high,2025-05-16T07:58:11.156876,2025-05-16T09:45:11.156876,107,ENG-004,"[""Receipt printer""]",236616,True
MAINT-1747292291-1724,ATM-00005,network,D1500,Connection timeout,high,2025-05-15T07:58:11.156876,2025-05-15T09:28:11.156876,90,ENG-013,"[""Card reader""]",71955,True
MAINT-1747292291-8096,ATM-00009,printer,20013,Receipt paper empty,medium,2025-05-15T07:58:11.156876,2025-05-15T08:08:11.156876,10,ENG-027,"[""Receipt printer""]",22728,False
MAINT-1747292291-5400,ATM-00011,cash_dispenser,20001,Unable to load cassette,medium,2025-05-15T07:58:11.156876,2025-05-15T08:43:11.156876,45,ENG-029,[],103569,True
MAINT-1747292291-2897,ATM-00012,cash_dispenser,C0047,Cassette misfeed,high,2025-05-15T07:58:11.156876,2025-05-15T09:12:11.156876,74,ENG-014,"[""Cash cassette""]",158466,False
MAINT-1747292291-4448,ATM-00047,card_reader,90001,Card reader malfunction,high,2025-05-15T07:58:11.156876,2025-05-15T09:16:11.156876,78,ENG-012,"[""Cash cassette""]",234715,False
MAINT-1747292291-2298,ATM-00062,printer,20014,Printer jam,medium,2025-05-15T07:58:11.156876,2025-05-15T08:24:11.156876,26,ENG-017,"[""Receipt printer""]",54067,False
MAINT-1747292291-4612,ATM-00070,cash_dispenser,20001,Unable to load cassette,medium,2025-05-15T07:58:11.156876,2025-05-15T08:36:11.156876,38,ENG-021,[],19408,True
MAINT-1747292291-5527,ATM-00078,network,D1500,Connection timeout,high,2025-05-15T07:58:11.156876,2025-05-15T09:43:11.156876,105,ENG-014,"[""Card reader""]",183169,False
MAINT-1747292291-6234,ATM-00080,card_reader,90001,Card reader malfunction,high,2025-05-15T07:58:11.156876,2025-05-15T08:48:11.156876,50,ENG-004,[],241184,True
MAINT-1747205891-7338,ATM-00001,printer,20013,Receipt paper empty,medium,2025-05-14T07:58:11.156876,2025-05-14T08:38:11.156876,40,ENG-012,[],19257,False
MAINT-1747205891-9515,ATM-00009,cash_dispenser,C0047,Cassette misfeed,high,2025-05-14T07:58:11.156876,2025-05-14T08:42:11.156876,44,ENG-014,"[""Receipt printer""]",135182,True
MAINT-1747205891-3267,ATM-00012,cash_dispenser,C0047,Cassette misfeed,high,2025-05-14T07:58:11.156876,2025-05-14T08:28:11.156876,30,ENG-022,"[""Receipt printer""]",108723,True
MAINT-1747205891-5942,ATM-00023,cash_dispenser,20002,Low cash warning,low,2025-05-14T07:58:11.156876,2025-05-14T09:47:11.156876,109,ENG-022,[],40297,True
MAINT-1747205891-3587,ATM-00031,card_reader,90001,Card reader malfunction,high,2025-05-14T07:58:11.156876,2025-05-14T08:58:11.156876,60,ENG-009,"[""Card reader""]",91517,False
MAINT-1747205891-5762,ATM-00042,cash_dispenser,C0047,Cassette misfeed,high,2025-05-14T07:58:11.156876,2025-05-14T08:29:11.156876,31,ENG-027,[],146896,False
MAINT-1747205891-3321,ATM-00056,printer,20013,Receipt paper empty,medium,2025-05-14T07:58:11.156876,2025-05-14T08:07:11.156876,9,ENG-020,[],190251,False
MAINT-1747205891-7467,ATM-00066,cash_dispenser,20001,Unable to load cassette,medium,2025-05-14T07:58:11.156876,2025-05-14T08:17:11.156876,19,ENG-005,"[""Receipt printer""]",44520,False
MAINT-1747205891-2572,ATM-00069,card_reader,90001,Card reader malfunction,high,2025-05-14T07:58:11.156876,2025-05-14T09:16:11.156876,78,ENG-004,"[""Receipt printer""]",219552,True
MAINT-1747205891-5354,ATM-00072,cash_dispenser,20002,Low cash warning,low,2025-05-14T07:58:11.156876,2025-05-14T09:44:11.156876,106,ENG-028,[],241560,False
MAINT-1747205891-9010,ATM-00074,cash_dispenser,C0047,Cassette misfeed,high,2025-05-14T07:58:11.156876,2025-05-14T08:44:11.156876,46,ENG-020,"[""Card reader""]",246951,False
MAINT-1747205891-1973,ATM-00075,cash_dispenser,C0047,Cassette misfeed,high,2025-05-14T07:58:11.156876,2025-05-14T09:03:11.156876,65,ENG-025,[],220416,False
MAINT-1747205891-2636,ATM-00080,cash_dispenser,20002,Low cash warning,low,2025-05-14T07:58:11.156876,2025-05-14T10:14:11.156876,136,ENG-025,"[""Cash cassette""]",236387,False
MAINT-1747205891-7355,ATM-00080,cash_dispenser,20001,Unable to load cassette,medium,2025-05-14T07:58:11.156876,2025-05-14T08:36:11.156876,38,ENG-003,[],121838,True
MAINT-1747205891-6850,ATM-00084,card_reader,90001,Card reader malfunction,high,2025-05-14T07:58:11.156876,2025-05-14T09:23:11.156876,85,ENG-027,[],130167,True
MAINT-1747205891-3940,ATM-00088,card_reader,90001,Card reader malfunction,high,2025-05-14T07:58:11.156876,2025-05-14T09:03:11.156876,65,ENG-009,[],153794,True
MAINT-1747205891-9114,ATM-00092,printer,20014,Printer jam,medium,2025-05-14T07:58:11.156876,2025-05-14T08:34:11.156876,36,ENG-013,[],213225,True
MAINT-1747119491-2330,ATM-00002,printer,20014,Printer jam,medium,2025-05-13T07:58:11.156876,2025-05-13T08:09:11.156876,11,ENG-002,"[""Card reader""]",84377,False
MAINT-1747119491-9673,ATM-00017,cash_dispenser,C0047,Cassette misfeed,high,2025-05-13T07:58:11.156876,2025-05-13T08:43:11.156876,45,ENG-010,[],118127,True
MAINT-1747119491-7232,ATM-00018,printer,20013,Receipt paper empty,medium,2025-05-13T07:58:11.156876,2025-05-13T08:36:11.156876,38,ENG-024,[],175302,True
MAINT-1747119491-9498,ATM-00018,printer,20013,Receipt paper empty,medium,2025-05-13T07:58:11.156876,2025-05-13T08:13:11.156876,15,ENG-018,[],207720,False
MAINT-1747119491-7003,ATM-00021,printer,20014,Printer jam,medium,2025-05-13T07:58:11.156876,2025-05-13T08:31:11.156876,33,ENG-006,"[""Card reader""]",32565,False
MAINT-1747119491-5636,ATM-00042,printer,20013,Receipt paper empty,medium,2025-05-13T07:58:11.156876,2025-05-13T08:11:11.156876,13,ENG-027,"[""Cash cassette""]",143022,False
MAINT-1747119491-8053,ATM-00046,cash_dispenser,20001,Unable to load cassette,medium,2025-05-13T07:58:11.156876,2025-05-13T08:26:11.156876,28,ENG-017,[],245577,False
MAINT-1747119491-9251,ATM-00056,printer,20014,Printer jam,medium,2025-05-13T07:58:11.156876,2025-05-13T08:50:11.156876,52,ENG-025,"[""Cash cassette""]",205030,False
MAINT-1747119491-2110,ATM-00063,printer,20013,Receipt paper empty,medium,2025-05-13T07:58:11.156876,2025-05-13T08:28:11.156876,30,ENG-012,[],96354,True
MAINT-1747119491-4966,ATM-00069,cash_dispenser,20002,Low cash warning,low,2025-05-13T07:58:11.156876,2025-05-13T09:50:11.156876,112,ENG-010,"[""Cash cassette""]",223092,False
MAINT-1747119491-3690,ATM-00070,card_reader,90001,Card reader malfunction,high,2025-05-13T07:58:11.156876,2025-05-13T08:44:11.156876,46,ENG-016,"[""Cash cassette""]",16707,False
MAINT-1747119491-1284,ATM-00074,cash_dispenser,C0047,Cassette misfeed,high,2025-05-13T07:58:11.156876,2025-05-13T08:40:11.156876,42,ENG-009,"[""Cash cassette""]",116672,False
MAINT-1747119491-1522,ATM-00074,cash_dispenser,20001,Unable to load cassette,medium,2025-05-13T07:58:11.156876,2025-05-13T08:20:11.156876,22,ENG-015,[],104899,False
MAINT-1747119491-6389,ATM-00077,cash_dispenser,20001,Unable to load cassette,medium,2025-05-13T07:58:11.156876,2025-05-13T08:29:11.156876,31,ENG-023,"[""Cash cassette""]",116348,False
MAINT-1747119491-8904,ATM-00090,card_reader,90001,Card reader malfunction,high,2025-05-13T07:58:11.156876,2025-05-13T09:04:11.156876,66,ENG-010,"[""Card reader""]",159458,False
MAINT-1747033091-7564,ATM-00014,printer,20014,Printer jam,medium,2025-05-12T07:58:11.156876,2025-05-12T08:32:11.156876,34,ENG-020,"[""Receipt printer""]",201543,True
MAINT-1747033091-5105,ATM-00031,printer,20013,Receipt paper empty,medium,2025-05-12T07:58:11.156876,2025-05-12T07:58:11.156876,0,ENG-004,"[""Cash cassette""]",100750,False
MAINT-1747033091-3641,ATM-00037,network,D1500,Connection timeout,high,2025-05-12T07:58:11.156876,2025-05-12T09:31:11.156876,93,ENG-005,"[""Cash cassette""]",247050,False
MAINT-1747033091-2159,ATM-00044,network,D1500,Connection timeout,high,2025-05-12T07:58:11.156876,2025-05-12T09:35:11.156876,97,ENG-014,"[""Card reader""]",36127,True
MAINT-1747033091-2700,ATM-00057,cash_dispenser,20002,Low cash warning,low,2025-05-12T07:58:11.156876,2025-05-12T09:52:11.156876,114,ENG-022,[],114932,False
MAINT-1747033091-5163,ATM-00065,card_reader,90001,Card reader malfunction,high,2025-05-12T07:58:11.156876,2025-05-12T08:57:11.156876,59,ENG-013,[],154131,False
MAINT-1747033091-4081,ATM-00065,cash_dispenser,C0047,Cassette misfeed,high,2025-05-12T07:58:11.156876,2025-05-12T08:56:11.156876,58,ENG-001,"[""Cash cassette""]",189215,True
MAINT-1746946691-7640,ATM-00005,card_reader,90001,Card reader malfunction,high,2025-05-11T07:58:11.156876,2025-05-11T08:48:11.156876,50,ENG-013,[],139781,False
MAINT-1746946691-5026,ATM-00009,cash_dispenser,20001,Unable to load cassette,medium,2025-05-11T07:58:11.156876,2025-05-11T08:52:11.156876,54,ENG-021,[],123001,True
MAINT-1746946691-9467,ATM-00010,card_reader,90001,Card reader malfunction,high,2025-05-11T07:58:11.156876,2025-05-11T09:15:11.156876,77,ENG-026,"[""Card reader""]",53652,False
MAINT-1746946691-8550,ATM-00016,cash_dispenser,20001,Unable to load cassette,medium,2025-05-11T07:58:11.156876,2025-05-11T08:25:11.156876,27,ENG-024,"[""Card reader""]",189589,True
MAINT-1746946691-2753,ATM-00016,cash_dispenser,20001,Unable to load cassette,medium,2025-05-11T07:58:11.156876,2025-05-11T08:25:11.156876,27,ENG-016,[],23340,False
MAINT-1746946691-7780,ATM-00018,card_reader,90001,Card reader malfunction,high,2025-05-11T07:58:11.156876,2025-05-11T09:00:11.156876,62,ENG-003,"[""Cash cassette""]",112408,False
MAINT-1746946691-3043,ATM-00034,cash_dispenser,20002,Low cash warning,low,2025-05-11T07:58:11.156876,2025-05-11T09:48:11.156876,110,ENG-017,[],157718,False
MAINT-1746946691-5635,ATM-00059,printer,20014,Printer jam,medium,2025-05-11T07:58:11.156876,2025-05-11T08:49:11.156876,51,ENG-011,"[""Card reader""]",25323,True
MAINT-1746946691-4345,ATM-00066,cash_dispenser,20001,Unable to load cassette,medium,2025-05-11T07:58:11.156876,2025-05-11T08:20:11.156876,22,ENG-012,"[""Receipt printer""]",233823,False
MAINT-1746946691-2374,ATM-00068,printer,20013,Receipt paper empty,medium,2025-05-11T07:58:11.156876,2025-05-11T08:02:11.156876,4,ENG-030,"[""Card reader""]",145198,True
MAINT-1746946691-4765,ATM-00072,network,D1500,Connection timeout,high,2025-05-11T07:58:11.156876,2025-05-11T09:51:11.156876,113,ENG-022,"[""Receipt printer""]",203531,False
MAINT-1746946691-8566,ATM-00092,cash_dispenser,C0047,Cassette misfeed,high,2025-05-11T07:58:11.156876,2025-05-11T08:34:11.156876,36,ENG-011,"[""Cash cassette""]",102755,False
MAINT-1746946691-5998,ATM-00092,network,D1500,Connection timeout,high,2025-05-11T07:58:11.156876,2025-05-11T09:25:11.156876,87,ENG-007,"[""Card reader""]",32040,False
MAINT-1746946691-6492,ATM-00092,cash_dispenser,20001,Unable to load cassette,medium,2025-05-11T07:58:11.156876,2025-05-11T08:15:11.156876,17,ENG-025,"[""Receipt printer""]",249163,True
MAINT-1746946691-8396,ATM-00092,network,D1500,Connection timeout,high,2025-05-11T07:58:11.156876,2025-05-11T09:54:11.156876,116,ENG-006,[],43614,False
MAINT-1746946691-4414,ATM-00100,printer,20013,Receipt paper empty,medium,2025-05-11T07:58:11.156876,2025-05-11T08:25:11.156876,27,ENG-026,[],91629,False
MAINT-1746860291-5785,ATM-00007,printer,20014,Printer jam,medium,2025-05-10T07:58:11.156876,2025-05-10T08:22:11.156876,24,ENG-002,[],155930,False
MAINT-1746860291-4158,ATM-00011,printer,20014,Printer jam,medium,2025-05-10T07:58:11.156876,2025-05-10T08:19:11.156876,21,ENG-029,"[""Cash cassette""]",80402,False
MAINT-1746860291-1826,ATM-00019,cash_dispenser,20001,Unable to load cassette,medium,2025-05-10T07:58:11.156876,2025-05-10T08:43:11.156876,45,ENG-004,[],37575,False
MAINT-1746860291-8540,ATM-00026,cash_dispenser,20001,Unable to load cassette,medium,2025-05-10T07:58:11.156876,2025-05-10T08:18:11.156876,20,ENG-027,"[""Receipt printer""]",134027,False
MAINT-1746860291-2887,ATM-00030,cash_dispenser,20002,Low cash warning,low,2025-05-10T07:58:11.156876,2025-05-10T10:18:11.156876,140,ENG-005,[],65961,False
MAINT-1746860291-6349,ATM-00033,card_reader,90001,Card reader malfunction,high,2025-05-10T07:58:11.156876,2025-05-10T08:53:11.156876,55,ENG-029,[],88494,False
MAINT-1746860291-3270,ATM-00040,cash_dispenser,20001,Unable to load cassette,medium,2025-05-10T07:58:11.156876,2025-05-10T08:33:11.156876,35,ENG-008,[],196299,True
MAINT-1746860291-8111,ATM-00045,cash_dispenser,20001,Unable to load cassette,medium,2025-05-10T07:58:11.156876,2025-05-10T08:34:11.156876,36,ENG-028,"[""Card reader""]",207784,True
MAINT-1746860291-8555,ATM-00052,cash_dispenser,C0047,Cassette misfeed,high,2025-05-10T07:58:11.156876,2025-05-10T08:41:11.156876,43,ENG-015,[],173138,False
MAINT-1746860291-5153,ATM-00054,printer,20013,Receipt paper empty,medium,2025-05-10T07:58:11.156876,2025-05-10T08:27:11.156876,29,ENG-012,"[""Receipt printer""]",107373,True
MAINT-1746860291-1819,ATM-00059,cash_dispenser,C0047,Cassette misfeed,high,2025-05-10T07:58:11.156876,2025-05-10T09:07:11.156876,69,ENG-028,[],86888,True
MAINT-1746860291-2086,ATM-00062,printer,20014,Printer jam,medium,2025-05-10T07:58:11.156876,2025-05-10T08:34:11.156876,36,ENG-018,[],248740,True
MAINT-1746860291-6141,ATM-00087,printer,20014,Printer jam,medium,2025-05-10T07:58:11.156876,2025-05-10T08:10:11.156876,12,ENG-023,"[""Cash cassette""]",164181,True
MAINT-1746860291-5751,ATM-00090,printer,20014,Printer jam,medium,2025-05-10T07:58:11.156876,2025-05-10T08:24:11.156876,26,ENG-011,[],173578,False
MAINT-1746860291-4343,ATM-00090,cash_dispenser,C0047,Cassette misfeed,high,2025-05-10T07:58:11.156876,2025-05-10T08:35:11.156876,37,ENG-014,[],195337,False
MAINT-1746860291-7577,ATM-00095,cash_dispenser,20001,Unable to load cassette,medium,2025-05-10T07:58:11.156876,2025-05-10T08:20:11.156876,22,ENG-002,[],210028,True
MAINT-1746773891-8775,ATM-00003,card_reader,90001,Card reader malfunction,high,2025-05-09T07:58:11.156876,2025-05-09T09:21:11.156876,83,ENG-009,"[""Card reader""]",166423,False
MAINT-1746773891-2712,ATM-00006,cash_dispenser,20002,Low cash warning,low,2025-05-09T07:58:11.156876,2025-05-09T10:13:11.156876,135,ENG-010,"[""Cash cassette""]",45426,True
MAINT-1746773891-4588,ATM-00009,cash_dispenser,20001,Unable to load cassette,medium,2025-05-09T07:58:11.156876,2025-05-09T08:33:11.156876,35,ENG-001,"[""Receipt printer""]",30359,True
